HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.id1,Input.image1_title,Input.image1_label,Input.image1_url,Input.image2_title,Input.image2_label,Input.image2_url,Input.image3_title,Input.image3_label,Input.image3_url,Answer.equal,Answer.equal.label,Approve,Reject
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$176.01 ,11/7/2021,179,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,180,X,100% (10/10),0% (0/0),176,ISIC_0000089,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000089_resized.jpg?raw=true,ISIC_1813240,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1813240_resized.jpg?raw=true,ISIC_4523382,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4523382_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$177.01 ,11/7/2021,180,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,181,X,100% (10/10),0% (0/0),177,ISIC_0000260,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000260_resized.jpg?raw=true,ISIC_7680948,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7680948_resized.jpg?raw=true,ISIC_3897881,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3897881_resized.jpg?raw=true,B,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$178.01 ,11/7/2021,181,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,182,X,100% (10/10),0% (0/0),178,ISIC_0000078,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000078_resized.jpg?raw=true,ISIC_0490442,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0490442_resized.jpg?raw=true,ISIC_7327423,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7327423_resized.jpg?raw=true,B,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$179.01 ,11/7/2021,182,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,183,X,100% (10/10),0% (0/0),179,ISIC_0014132,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014132_resized.jpg?raw=true,ISIC_4916704,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4916704_resized.jpg?raw=true,ISIC_8601951,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8601951_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$180.01 ,11/7/2021,183,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,184,X,100% (10/10),0% (0/0),180,ISIC_0000145,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000145_resized.jpg?raw=true,ISIC_9000824,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9000824_resized.jpg?raw=true,ISIC_3229879,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3229879_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$181.01 ,11/7/2021,184,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,185,X,100% (10/10),0% (0/0),181,ISIC_0014422,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014422_resized.jpg?raw=true,ISIC_8737794,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8737794_resized.jpg?raw=true,ISIC_7801961,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7801961_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$182.01 ,11/7/2021,185,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,186,X,100% (10/10),0% (0/0),182,ISIC_0000151,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000151_resized.jpg?raw=true,ISIC_1315068,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1315068_resized.jpg?raw=true,ISIC_2553934,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2553934_resized.jpg?raw=true,B,very uncertain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$183.01 ,11/7/2021,186,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,187,X,100% (10/10),0% (0/0),183,ISIC_0012391,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0012391_resized.jpg?raw=true,ISIC_7732765,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7732765_resized.jpg?raw=true,ISIC_7724762,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7724762_resized.jpg?raw=true,B,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$184.01 ,11/7/2021,187,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,188,X,100% (10/10),0% (0/0),184,ISIC_0012814,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0012814_resized.jpg?raw=true,ISIC_1936043,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1936043_resized.jpg?raw=true,ISIC_5167209,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5167209_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$185.01 ,11/7/2021,188,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,189,X,100% (10/10),0% (0/0),185,ISIC_0010379,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0010379_resized.jpg?raw=true,ISIC_2351999,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2351999_resized.jpg?raw=true,ISIC_9737305,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9737305_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$186.01 ,11/7/2021,189,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,190,X,100% (10/10),0% (0/0),186,ISIC_0009979,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0009979_resized.jpg?raw=true,ISIC_1210011,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1210011_resized.jpg?raw=true,ISIC_3971830,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3971830_resized.jpg?raw=true,B,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$187.01 ,11/7/2021,190,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,191,X,100% (10/10),0% (0/0),187,ISIC_0013972,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0013972_resized.jpg?raw=true,ISIC_5019303,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5019303_resized.jpg?raw=true,ISIC_4380623,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4380623_resized.jpg?raw=true,B,very uncertain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$188.01 ,11/7/2021,191,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,192,X,100% (10/10),0% (0/0),188,ISIC_0000473,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000473_resized.jpg?raw=true,ISIC_6222956,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6222956_resized.jpg?raw=true,ISIC_5747486,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5747486_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$189.01 ,11/7/2021,192,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,193,X,100% (10/10),0% (0/0),189,ISIC_0014501,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014501_resized.jpg?raw=true,ISIC_2033237,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2033237_resized.jpg?raw=true,ISIC_3388468,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3388468_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$190.01 ,11/7/2021,193,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,194,X,100% (10/10),0% (0/0),190,ISIC_0013832,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0013832_resized.jpg?raw=true,ISIC_0280912,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0280912_resized.jpg?raw=true,ISIC_8124900,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8124900_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$191.01 ,11/7/2021,194,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,195,X,100% (10/10),0% (0/0),191,ISIC_0000281,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000281_resized.jpg?raw=true,ISIC_3356457,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3356457_resized.jpg?raw=true,ISIC_9407034,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9407034_resized.jpg?raw=true,B,very uncertain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$192.01 ,11/7/2021,195,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,196,X,100% (10/10),0% (0/0),192,ISIC_0015109,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0015109_resized.jpg?raw=true,ISIC_7293518,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7293518_resized.jpg?raw=true,ISIC_4961292,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4961292_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$193.01 ,11/7/2021,196,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,197,X,100% (10/10),0% (0/0),193,ISIC_0000152,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000152_resized.jpg?raw=true,ISIC_3817719,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3817719_resized.jpg?raw=true,ISIC_9900191,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9900191_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$194.01 ,11/7/2021,197,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,198,X,100% (10/10),0% (0/0),194,ISIC_0009252,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0009252_resized.jpg?raw=true,ISIC_5388184,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5388184_resized.jpg?raw=true,ISIC_1697847,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1697847_resized.jpg?raw=true,B,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$195.01 ,11/7/2021,198,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,199,X,100% (10/10),0% (0/0),195,ISIC_0015284,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0015284_resized.jpg?raw=true,ISIC_5415761,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5415761_resized.jpg?raw=true,ISIC_5286483,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5286483_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$196.01 ,11/7/2021,199,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,200,X,100% (10/10),0% (0/0),196,ISIC_0012137,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0012137_resized.jpg?raw=true,ISIC_2372032,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2372032_resized.jpg?raw=true,ISIC_4936662,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4936662_resized.jpg?raw=true,B,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$197.01 ,11/7/2021,200,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,201,X,100% (10/10),0% (0/0),197,ISIC_0000439,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000439_resized.jpg?raw=true,ISIC_3309001,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3309001_resized.jpg?raw=true,ISIC_0767006,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0767006_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$198.01 ,11/7/2021,201,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,202,X,100% (10/10),0% (0/0),198,ISIC_0000351,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000351_resized.jpg?raw=true,ISIC_6017985,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6017985_resized.jpg?raw=true,ISIC_1009042,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1009042_resized.jpg?raw=true,B,very uncertain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$199.01 ,11/7/2021,202,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,203,X,100% (10/10),0% (0/0),199,ISIC_0011130,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0011130_resized.jpg?raw=true,ISIC_8205614,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8205614_resized.jpg?raw=true,ISIC_4584265,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4584265_resized.jpg?raw=true,B,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$200.01 ,11/7/2021,203,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,204,X,100% (10/10),0% (0/0),200,ISIC_0013783,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0013783_resized.jpg?raw=true,ISIC_4665517,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4665517_resized.jpg?raw=true,ISIC_8167374,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8167374_resized.jpg?raw=true,B,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$201.01 ,11/7/2021,204,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,205,X,100% (10/10),0% (0/0),201,ISIC_0010597,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0010597_resized.jpg?raw=true,ISIC_4009870,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4009870_resized.jpg?raw=true,ISIC_5086349,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5086349_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$202.01 ,11/7/2021,205,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,206,X,100% (10/10),0% (0/0),202,ISIC_0012713,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0012713_resized.jpg?raw=true,ISIC_3270209,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3270209_resized.jpg?raw=true,ISIC_9571842,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9571842_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$203.01 ,11/7/2021,206,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,207,X,100% (10/10),0% (0/0),203,ISIC_0010597,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0010597_resized.jpg?raw=true,ISIC_0596607,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0596607_resized.jpg?raw=true,ISIC_2126176,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2126176_resized.jpg?raw=true,B,very uncertain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$204.01 ,11/7/2021,207,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,208,X,100% (10/10),0% (0/0),204,ISIC_0013581,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0013581_resized.jpg?raw=true,ISIC_5163976,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5163976_resized.jpg?raw=true,ISIC_3738751,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3738751_resized.jpg?raw=true,B,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$205.01 ,11/7/2021,208,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,209,X,100% (10/10),0% (0/0),205,ISIC_0010364,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0010364_resized.jpg?raw=true,ISIC_7125610,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7125610_resized.jpg?raw=true,ISIC_2071966,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2071966_resized.jpg?raw=true,B,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$206.01 ,11/7/2021,209,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,210,X,100% (10/10),0% (0/0),206,ISIC_0002975,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0002975_resized.jpg?raw=true,ISIC_5107157,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5107157_resized.jpg?raw=true,ISIC_4654808,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4654808_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$207.01 ,11/7/2021,210,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,211,X,100% (10/10),0% (0/0),207,ISIC_0013667,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0013667_resized.jpg?raw=true,ISIC_1706912,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1706912_resized.jpg?raw=true,ISIC_7489564,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7489564_resized.jpg?raw=true,B,very uncertain,,
